31.776 100.749 0.08193 0.00592
31.788 101.261 0.10215 0.00467
31.801 101.908 0.15484 0.00743
31.941 102.141 0.14082 0.00679
32.01 102.617 0.19137 0.0045
31.674 102.779 0.34394 0.00349
31.527 102.911 0.48943 0.00565
31.009 102.118 0.10199 0.00621
31.93 103.424 0.30488 0.00504
31.841 103.694 0.43326 0.00393
31.557 103.445 0.69701 0.00555
31.659 103.82 0.7084 0.00451
31.443 103.165 0.74584 0.00455
31.253 103.485 2.25133 0.00895
31.167 103.812 -1.62246 0.00296
31.028 103.177 0.72005 0.00551
31.036 103.469 1.77781 0.0041
31.08 103.979 -0.69117 0.00133
31.98 104.667 -1.73804 0.0027
31.87 104.574 -2.03576 0.00375
31.902 104.721 -0.97957 0.0033
31.797 104.142 1.27195 0.00388
31.852 104.737 -0.82745 0.00589
31.834 104.863 -0.49715 0.00206
31.781 104.933 -0.36949 0.00301
31.727 104.698 -0.63369 0.00195
31.689 104.445 -0.95225 0.00246
31.562 104.354 -0.88493 0.00259
31.636 104.731 -0.48396 0.00313
31.655 104.944 -0.30295 0.00304
31.51 104.25 -1.22827 0.00294
31.56 104.531 -0.56541 0.00228
31.561 104.855 -0.31658 0.00439
31.544 104.965 -0.23327 0.00231
31.453 104.509 -0.48016 0.00341
31.446 104.601 -0.37245 0.00295
31.403 104.299 -0.78679 0.00305
31.396 104.548 -0.37631 0.00293
31.377 104.798 -0.2471 0.00226
31.287 104.236 -0.63758 0.00258
31.286 104.498 -0.39683 0.00284
31.297 104.738 -0.24039 0.00323
31.301 104.867 -0.19731 0.00357
31.211 104.4 -0.37104 0.00223
31.118 104.857 -0.17391 0.00345
31.184 104.992 -0.15667 0.00353
31.085 104.136 -0.47994 0.00313
31.106 104.359 -0.32684 0.00241
31.134 104.536 -0.25714 0.00269
31.053 104.212 -0.38503 0.00255
31.049 104.683 -0.18181 0.00234
31.093 104.996 -0.13859 0.00332
31.944 105.298 -0.23118 0.00332
31.92 105.488 -0.18047 0.00296
31.994 105.896 -0.12506 0.00322
31.846 105.563 -0.15305 0.00248
31.813 105.102 -0.25825 0.00308
31.711 105.066 -0.24785 0.00304
31.758 105.204 -0.20638 0.00345
31.747 105.596 -0.12517 0.00278
31.844 105.947 -0.11796 0.0046
31.656 105.168 -0.19802 0.00331
31.627 105.514 -0.12362 0.00301
31.592 105.102 -0.20766 0.00251
31.536 105.185 -0.16855 0.00341
31.562 105.36 -0.13017 0.00336
31.624 105.712 -0.07524 0.00326
31.317 105.039 -0.16802 0.0031
31.392 105.159 -0.16135 0.00302
31.382 105.291 -0.13157 0.00279
31.326 105.554 -0.0789 0.003
31.233 105.271 -0.11079 0.00518
31.168 105.128 -0.13649 0.00454
31.249 105.4 -0.09357 0.00252
31.325 105.916 -0.06515 0.00414
31.005 105.17 -0.10315 0.00448
31.995 106.389 -0.10109 0.00468
31.894 106.152 -0.07293 0.00311
31.801 106.024 -0.07727 0.00383
30.968 102.635 0.24835 0.00842
30.722 102.747 0.11021 0.00409
30.508 102.913 0.00624 0.00506
30.409 102.775 0.01254 0.00535
31.008 103.662 -1.01988 0.00319
30.981 103.794 -0.7577 0.0034
30.981 103.901 -0.62997 0.00248
30.866 103.578 -0.3954 0.00284
30.929 103.703 -0.65412 0.00364
30.85 103.831 -0.40587 0.00311
30.775 103.939 -0.26451 0.00346
30.734 103.506 -0.11793 0.00401
30.704 103.861 -0.23024 0.00311
30.597 103.954 -0.15179 0.00245
30.53 103.48 -0.06155 0.00346
30.486 103.638 -0.07922 0.00304
30.43 103.763 -0.07603 0.00317
30.362 103.335 -0.03354 0.00325
30.371 103.586 -0.05508 0.00321
30.393 103.874 -0.06727 0.00312
30.309 103.51 -0.0364 0.00233
30.328 103.718 -0.05352 0.00343
30.228 103.311 -0.02562 0.00332
30.221 103.496 0.01403 0.00346
30.269 103.609 -0.05068 0.00206
30.261 103.872 -0.05402 0.00308
30.173 103.897 -0.05778 0.00341
30.134 103.294 -0.01874 0.00307
30.094 103.484 -0.03155 0.00346
30.051 103.624 -0.02584 0.0038
30.052 103.712 -0.03293 0.00243
30.032 103.96 -0.07724 0.00312
30.011 103.501 -0.03034 0.00304
30.023 104.063 -0.04724 0.00327
30.976 104.292 -0.29279 0.00319
30.896 104.216 -0.29566 0.00315
30.931 104.499 -0.19678 0.0022
30.962 104.815 -0.1581 0.005
30.928 104.732 -0.1452 0.00308
30.888 104.932 -0.11139 0.00303
30.865 104.067 -0.32591 0.00321
30.87 104.375 -0.21719 0.00234
30.877 104.577 -0.16968 0.00257
30.799 104.152 -0.22878 0.00303
30.795 104.864 -0.13073 0.00332
30.737 104.078 -0.26342 0.00458
30.746 104.298 -0.1888 0.00252
30.725 104.523 -0.149 0.00315
30.78 104.69 -0.128 0.00233
30.749 104.942 -0.08865 0.0033
30.677 104.026 -0.19633 0.00285
30.727 104.827 -0.1082 0.0021
30.691 104.891 -0.08599 0.00327
30.705 104.212 -0.19428 0.00314
30.633 104.396 -0.1316 0.00368
30.614 104.639 -0.10492 0.00307
30.620 104.741 -0.08826 0.00318
30.611 104.928 -0.05656 0.00326
30.589 104.179 -0.14845 0.00357
30.531 103.985 -0.124 0.00304
30.463 104.073 -0.10609 0.00311
30.554 104.302 -0.10848 0.00389
30.539 104.525 -0.10258 0.00357
30.505 104.621 -0.09361 0.00357
30.953 105.054 -0.1063 0.00416
31.706 104.567 -0.89616 0.00354
