       latitude      longitude observation     resiual  prediction  correction
       36.10364      140.08631    -0.04470     0.05096    -0.09566     0.00000
       36.10558      140.08712    -0.06600     0.02981    -0.09581     0.00000
       36.10611      140.08719    -0.04870     0.04713    -0.09583     0.00000
       36.10568      140.08750    -0.05500     0.04085    -0.09585     0.00000
       37.96361      140.09353    -0.04930    -0.05448     0.00518     0.00000
       38.43434      140.09463    -0.01320    -0.05484     0.04164     0.00000
       42.00807      140.10732     0.00630     0.00415     0.00215     0.00000
       39.93605      140.13238     0.02170    -0.03268     0.05438     0.00000
       37.42451      140.13588    -0.07720    -0.02206    -0.05514     0.00000
       35.87365      140.14549    -0.06890     0.02512    -0.09402     0.00000
       35.33314      140.14679    -0.00910     0.07210    -0.08120     0.00000
       36.69246      140.15769    -0.06690     0.04849    -0.11539     0.00000
       39.16421      140.16198     0.05130    -0.01395     0.06525     0.00000
       36.95231      140.16476    -0.07980     0.02510    -0.10490     0.00000
       36.26327      140.17426    -0.07800     0.03532    -0.11332     0.00000
       36.54222      140.17931    -0.11080     0.01071    -0.12151     0.00000
       38.93810      140.18347     0.00820    -0.05175     0.05995     0.00000
       35.54414      140.18656    -0.03210     0.05524    -0.08734     0.00000
       38.28898      140.19992    -0.00950    -0.03056     0.02106     0.00000
