       latitude      longitude observation     resiual  prediction  correction
       40.24730      140.04868    -0.29780     0.08169    -0.37949     0.00000
       35.44778      140.05133     0.05220     0.02430     0.02790     0.00000
       39.52756      140.05393    -0.42480     0.04878    -0.47358     0.00000
       41.80303      140.07123    -0.11130     0.06321    -0.17451     0.00000
       37.56695      140.07268    -0.03110     0.04953    -0.08063     0.00000
       38.19754      140.07757    -0.23150     0.05645    -0.28795     0.00000
       36.36491      140.07795     0.10120     0.00603     0.09517     0.00000
       35.11186      140.07927    -0.00830    -0.01942     0.01112     0.00000
       36.10364      140.08631     0.09070     0.01135     0.07935     0.00000
       36.10558      140.08712     0.09330     0.01376     0.07954     0.00000
       36.10611      140.08719     0.09150     0.01191     0.07959     0.00000
       36.10568      140.08750     0.08290     0.00334     0.07956     0.00000
       37.96361      140.09353    -0.16500     0.04605    -0.21105     0.00000
       38.43434      140.09463    -0.29680     0.07180    -0.36860     0.00000
       42.00807      140.10732    -0.09440     0.06263    -0.15703     0.00000
       39.93605      140.13238    -0.36800     0.07697    -0.44497     0.00000
       37.42451      140.13588    -0.00720     0.03625    -0.04345     0.00000
       35.87365      140.14549     0.06710     0.00768     0.05942     0.00000
       35.33314      140.14679     0.03880     0.01977     0.01903     0.00000
       36.69246      140.15769     0.07730    -0.01913     0.09643     0.00000
       39.16421      140.16198    -0.47970     0.04171    -0.52141     0.00000
       36.95231      140.16476     0.04080    -0.02375     0.06455     0.00000
       36.26327      140.17426     0.10180     0.00585     0.09595     0.00000
       36.54222      140.17931     0.04000    -0.06527     0.10527     0.00000
       38.93810      140.18347    -0.46770     0.04587    -0.51357     0.00000
       35.54414      140.18656     0.00250    -0.02834     0.03084     0.00000
       38.28898      140.19992    -0.28630     0.06702    -0.35332     0.00000
       36.03134      140.20244     0.08040     0.00472     0.07568     0.00000
       37.61595      140.20565    -0.03820     0.06859    -0.10679     0.00000
       37.29304      140.21275     0.00310     0.01307    -0.00997     0.00000
       38.62841      140.22051    -0.39920     0.06978    -0.46898     0.00000
       42.78643      140.23320    -0.05590     0.04928    -0.10518     0.00000
       39.65831      140.23421    -0.43690     0.07740    -0.51430     0.00000
       35.28838      140.24916     0.00160    -0.01184     0.01344     0.00000
       42.24368      140.25048    -0.08470     0.05452    -0.13922     0.00000
       37.12629      140.25993     0.01500    -0.01703     0.03203     0.00000
       40.27116      140.26366    -0.32870     0.08103    -0.40973     0.00000
       35.16590      140.26802     0.03010     0.02270     0.00740     0.00000
       38.14810      140.27114    -0.25240     0.06827    -0.32067     0.00000
       40.77898      140.27298    -0.22710     0.08804    -0.31514     0.00000
       39.29674      140.27893    -0.50960     0.05734    -0.56694     0.00000
       36.65057      140.29342     0.05460    -0.05681     0.11141     0.00000
